base_name,window,consecutive,total,normal
LABCD34,4,4,1,1
LABCD34,7,0,54,16
LABCD34,7,1,7,6
LABCD34,7,2,4,2
LABCD34,7,3,2,2
LABCD34,7,4,2,2
LABCD34,7,5,1,1
LABCD34,30,0,54,16
LABCD34,30,1,7,6
LABCD34,30,2,4,2
LABCD34,30,3,2,2
LABCD34,30,4,2,2
LABCD34,30,5,1,1
LABCD34,90,0,54,16
LABCD34,90,1,7,6
LABCD34,90,2,4,2
LABCD34,90,3,2,2
LABCD34,90,4,2,2
LABCD34,90,5,1,1
LABCD3B,1,0,4,1
LABCD3B,2,0,4,1
LABCD3B,4,0,4,1
LABCD3B,7,0,4,1
LABCD3B,30,0,4,1
LABCD3B,90,0,4,1
LABCD4CT,1,0,222,24
LABCD4CT,1,1,3,1
LABCD4CT,2,0,222,24
LABCD4CT,2,1,3,1
LABCD4CT,4,0,222,24
LABCD4CT,4,1,3,1
LABCD4CT,7,0,222,24
LABCD4CT,7,1,3,1
LABCD4CT,30,0,220,24
LABCD4CT,30,1,5,1
LABCD4CT,90,0,220,24
LABCD4CT,90,1,5,1
LABCDAS,1,0,86,62
LABCDAS,2,0,86,62
LABCDAS,4,0,86,62
LABCDAS,7,0,86,62
LABCDAS,30,0,86,62
LABCDAS,90,0,85,61
LABCDAS,90,1,1,1
LABCDIFF,1,0,19,7
LABCDIFF,2,0,19,7
LABCDIFF,4,0,19,7
LABCDIFF,7,0,19,7
LABCDIFF,30,0,19,7
LABCDIFF,90,0,19,7
LABCDTPCR,1,0,12464,10168
LABCDTPCR,1,1,195,71
LABCDTPCR,2,0,12307,10091
LABCDTPCR,2,1,349,146
LABCDTPCR,2,2,3,2
LABCDTPCR,4,0,12042,9981
LABCDTPCR,4,1,594,240
LABCDTPCR,4,2,22,17
LABCDTPCR,4,3,1,1
LABCDTPCR,7,0,11583,9769
LABCDTPCR,7,1,1017,423
LABCDTPCR,7,2,53,41
LABCDTPCR,7,3,5,5
LABCDTPCR,7,4,1,1
LABCDTPCR,30,0,9917,8272
LABCDTPCR,30,1,2183,1543
LABCDTPCR,30,2,468,355
LABCDTPCR,30,3,74,57
LABCDTPCR,30,4,15,10
LABCDTPCR,30,5,2,2
LABCDTPCR,90,0,9381,7819
LABCDTPCR,90,1,2287,1639
LABCDTPCR,90,2,648,516
LABCDTPCR,90,3,223,168
LABCDTPCR,90,4,80,66
LABCDTPCR,90,5,40,31
LABCEA,1,0,900,602
LABCEA,1,1,23,21
LABCEA,2,0,897,599
LABCEA,2,1,25,24
LABCEA,2,2,1,0
LABCEA,4,0,892,594
LABCEA,4,1,28,27
LABCEA,4,2,3,2
LABCEA,7,0,889,591
LABCEA,7,1,31,30
LABCEA,7,2,3,2
LABCEA,30,0,886,588
LABCEA,30,1,34,33
LABCEA,30,2,3,2
LABCEA,90,0,885,587
LABCEA,90,1,35,34
LABCEA,90,2,3,2
LABCENABY,1,0,120,106
LABCENABY,1,1,3,3
LABCENABY,2,0,120,106
LABCENABY,2,1,3,3
LABCENABY,4,0,120,106
LABCENABY,4,1,3,3
LABCENABY,7,0,120,106
LABCENABY,7,1,3,3
LABCENABY,30,0,120,106
LABCENABY,30,1,3,3
LABCENABY,90,0,120,106
LABCENABY,90,1,3,3
LABCFRESP,1,0,468,24
LABCFRESP,1,1,4,3
LABCFRESP,2,0,468,24
LABCFRESP,2,1,4,3
LABCFRESP,4,0,466,23
LABCFRESP,4,1,6,4
LABCFRESP,7,0,465,23
LABCFRESP,7,1,7,4
LABCFRESP,30,0,464,23
LABCFRESP,30,1,8,4
LABCFRESP,90,0,464,23
LABCFRESP,90,1,8,4
LABCHOHDL,1,0,51,22
LABCHOHDL,2,0,51,22
LABCHOHDL,4,0,51,22
LABCHOHDL,7,0,51,22
LABCHOHDL,30,0,51,22
LABCHOHDL,90,0,51,22
LABCHOL,1,0,143,118
LABCHOL,1,1,5,5
LABCHOL,2,0,142,117
LABCHOL,2,1,5,5
LABCHOL,2,2,1,1
LABCHOL,4,0,140,115
LABCHOL,4,1,5,5
LABCHOL,4,2,2,2
LABCHOL,4,3,1,1
LABCHOL,7,0,140,115
LABCHOL,7,1,4,4
LABCHOL,7,2,1,1
LABCHOL,7,3,2,2
LABCHOL,7,4,1,1
LABCHOL,30,0,139,114
LABCHOL,30,1,5,5
LABCHOL,30,2,1,1
LABCHOL,30,3,1,1
LABCHOL,30,4,1,1
LABCHOL,30,5,1,1
LABCHOL,90,0,139,114
LABCHOL,90,1,5,5
LABCHOL,90,2,1,1
LABCHOL,90,3,1,1
LABCHOL,90,4,1,1
LABCHOL,90,5,1,1
LABCIGA,1,0,9,6
LABCIGA,2,0,9,6
LABCIGA,4,0,9,6
LABCIGA,7,0,9,6
LABCIGA,30,0,9,6
LABCIGA,90,0,9,6
LABCIGMT,1,0,10,7
LABCIGMT,2,0,10,7
LABCIGMT,4,0,10,7
LABCIGMT,7,0,10,7
LABCIGMT,30,0,10,7
LABCIGMT,90,0,10,7
LABCK,1,0,12918,5539
LABCK,1,1,2057,1893
LABCK,1,2,883,836
LABCK,1,3,175,170
LABCK,1,4,72,69
LABCK,1,5,8,8
LABCK,2,0,12398,5044
LABCK,2,1,1568,1412
LABCK,2,2,779,726
LABCK,2,3,707,687
LABCK,2,4,472,463
LABCK,2,5,189,183
LABCK,4,0,12199,4867
LABCK,4,1,1414,1246
LABCK,4,2,647,595
LABCK,4,3,524,508
LABCK,4,4,358,346
LABCK,4,5,971,953
LABCK,7,0,11970,4648
LABCK,7,1,1517,1345
LABCK,7,2,683,627
LABCK,7,3,439,425
LABCK,7,4,306,297
LABCK,7,5,1198,1173
LABCK,30,0,11671,4368
LABCK,30,1,1500,1322
LABCK,30,2,718,661
LABCK,30,3,445,428
LABCK,30,4,336,325
LABCK,30,5,1443,1411
LABCK,90,0,11542,4252
LABCK,90,1,1517,1334
LABCK,90,2,731,671
LABCK,90,3,463,442
LABCK,90,4,332,321
LABCK,90,5,1528,1495
LABCL,1,0,268,189
LABCL,1,1,1,0
LABCL,2,0,266,187
LABCL,2,1,3,2
LABCL,4,0,264,186
LABCL,4,1,5,3
LABCL,7,0,263,185
LABCL,7,1,6,4
LABCL,30,0,259,181
LABCL,30,1,10,8
LABCL,90,0,257,179
LABCL,90,1,12,10
LABCLACT,1,0,753,313
LABCLACT,1,1,10,10
LABCLACT,2,0,733,296
LABCLACT,2,1,29,26
LABCLACT,2,2,1,1
LABCLACT,4,0,706,281
LABCLACT,4,1,53,38
LABCLACT,4,2,3,3
LABCLACT,4,3,1,1
LABCLACT,7,0,674,261
LABCLACT,7,1,77,53
LABCLACT,7,2,11,8
LABCLACT,7,3,1,1
LABCLACT,30,0,657,254
LABCLACT,30,1,75,48
LABCLACT,30,2,22,13
LABCLACT,30,3,6,5
LABCLACT,30,4,3,3
LABCLACT,90,0,656,254
LABCLACT,90,1,75,48
LABCLACT,90,2,23,13
LABCLACT,90,3,6,5
LABCLACT,90,4,2,2
LABCLACT,90,5,1,1
LABCLAMP,1,0,1,0
LABCLAMP,2,0,1,0
LABCLAMP,4,0,1,0
LABCLAMP,7,0,1,0
LABCLAMP,30,0,1,0
LABCLAMP,90,0,1,0
LABCLCR2,1,0,11,11
LABCLCR2,2,0,11,11
LABCLCR2,4,0,11,11
LABCLCR2,7,0,11,11
LABCLCR2,30,0,11,11
LABCLCR2,90,0,11,11
LABCLGC2,1,0,340,331
LABCLGC2,1,1,13,13
LABCLGC2,2,0,340,331
LABCLGC2,2,1,13,13
LABCLGC2,4,0,337,328
LABCLGC2,4,1,16,16
LABCLGC2,7,0,334,326
LABCLGC2,7,1,19,18
LABCLGC2,30,0,334,326
LABCLGC2,30,1,19,18
LABCLGC2,90,0,331,323
LABCLGC2,90,1,21,20
LABCLGC2,90,2,1,1
LABCLGCT2,1,0,4,3
LABCLGCT2,2,0,4,3
LABCLGCT2,4,0,4,3
LABCLGCT2,7,0,4,3
LABCLGCT2,30,0,4,3
LABCLGCT2,90,0,4,3
LABCLOMIP,1,0,1,0
LABCLOMIP,2,0,1,0
LABCLOMIP,4,0,1,0
LABCLOMIP,7,0,1,0
LABCLOMIP,30,0,1,0
LABCLOMIP,90,0,1,0
LABCMV,1,0,945,238
LABCMV,1,1,2,2
LABCMV,2,0,944,237
LABCMV,2,1,3,3
LABCMV,4,0,943,237
LABCMV,4,1,4,3
LABCMV,7,0,942,236
LABCMV,7,1,5,4
LABCMV,30,0,937,234
LABCMV,30,1,10,6
LABCMV,90,0,937,234
LABCMV,90,1,10,6
LABCMVAV,1,0,2,0
LABCMVAV,2,0,2,0
LABCMVAV,4,0,2,0
LABCMVAV,7,0,2,0
LABCMVAV,30,0,2,0
LABCMVAV,90,0,2,0
LABCMVIGG,1,0,903,807
LABCMVIGG,1,1,25,25
LABCMVIGG,1,2,1,1
LABCMVIGG,2,0,900,804
LABCMVIGG,2,1,27,27
LABCMVIGG,2,2,2,2
LABCMVIGG,4,0,888,792
LABCMVIGG,4,1,36,36
LABCMVIGG,4,2,3,3
LABCMVIGG,4,3,2,2
LABCMVIGG,7,0,886,790
LABCMVIGG,7,1,37,37
LABCMVIGG,7,2,4,4
LABCMVIGG,7,3,1,1
LABCMVIGG,7,4,1,1
LABCMVIGG,30,0,873,777
LABCMVIGG,30,1,48,48
LABCMVIGG,30,2,6,6
LABCMVIGG,30,3,1,1
LABCMVIGG,30,4,1,1
LABCMVIGG,90,0,864,769
LABCMVIGG,90,1,57,56
LABCMVIGG,90,2,6,6
LABCMVIGG,90,3,1,1
LABCMVIGG,90,4,1,1
LABCMVIGM,1,0,576,539
LABCMVIGM,1,1,14,12
LABCMVIGM,2,0,573,536
LABCMVIGM,2,1,17,15
LABCMVIGM,4,0,569,532
LABCMVIGM,4,1,20,18
LABCMVIGM,4,2,1,1
LABCMVIGM,7,0,567,530
LABCMVIGM,7,1,21,19
LABCMVIGM,7,2,2,2
LABCMVIGM,30,0,560,523
LABCMVIGM,30,1,26,25
LABCMVIGM,30,2,4,3
LABCMVIGM,90,0,552,516
LABCMVIGM,90,1,34,32
LABCMVIGM,90,2,4,3
LABCMVM,1,0,661,624
LABCMVM,1,1,9,7
LABCMVM,2,0,658,621
LABCMVM,2,1,12,10
LABCMVM,4,0,655,619
LABCMVM,4,1,15,12
LABCMVM,7,0,651,615
LABCMVM,7,1,19,16
LABCMVM,30,0,648,612
LABCMVM,30,1,22,19
LABCMVM,90,0,644,609
LABCMVM,90,1,26,22
LABCMVP,1,0,1271,1169
LABCMVP,1,1,110,107
LABCMVP,1,2,26,24
LABCMVP,1,3,6,6
LABCMVP,2,0,1260,1159
LABCMVP,2,1,121,117
LABCMVP,2,2,26,24
LABCMVP,2,3,6,6
LABCMVP,4,0,1238,1138
LABCMVP,4,1,138,133
LABCMVP,4,2,29,27
LABCMVP,4,3,6,6
LABCMVP,4,4,2,2
LABCMVP,7,0,1218,1119
LABCMVP,7,1,149,143
LABCMVP,7,2,32,30
LABCMVP,7,3,10,10
LABCMVP,7,4,3,3
LABCMVP,7,5,1,1
LABCMVP,30,0,1144,1052
LABCMVP,30,1,195,186
LABCMVP,30,2,52,47
LABCMVP,30,3,14,13
LABCMVP,30,4,5,5
LABCMVP,30,5,3,3
LABCMVP,90,0,1078,994
LABCMVP,90,1,233,217
LABCMVP,90,2,67,62
LABCMVP,90,3,21,19
LABCMVP,90,4,8,8
LABCMVP,90,5,6,6
LABCMVPQ,1,0,4155,3371
LABCMVPQ,1,1,259,246
LABCMVPQ,1,2,35,32
LABCMVPQ,1,3,6,6
LABCMVPQ,1,4,1,1
LABCMVPQ,2,0,3996,3219
LABCMVPQ,2,1,351,332
LABCMVPQ,2,2,86,82
LABCMVPQ,2,3,19,19
LABCMVPQ,2,4,4,4
LABCMVPQ,4,0,3781,3024
LABCMVPQ,4,1,456,421
LABCMVPQ,4,2,117,109
LABCMVPQ,4,3,56,56
LABCMVPQ,4,4,26,26
LABCMVPQ,4,5,20,20
LABCMVPQ,7,0,3364,2646
LABCMVPQ,7,1,741,674
LABCMVPQ,7,2,187,173
LABCMVPQ,7,3,62,62
LABCMVPQ,7,4,36,36
LABCMVPQ,7,5,66,65
LABCMVPQ,30,0,2749,2092
LABCMVPQ,30,1,699,608
LABCMVPQ,30,2,336,313
LABCMVPQ,30,3,214,204
LABCMVPQ,30,4,217,207
LABCMVPQ,30,5,241,232
LABCMVPQ,90,0,2552,1922
LABCMVPQ,90,1,706,604
LABCMVPQ,90,2,350,324
LABCMVPQ,90,3,235,222
LABCMVPQ,90,4,151,140
LABCMVPQ,90,5,462,444
LABCMVQL,1,0,300,254
LABCMVQL,1,1,24,19
LABCMVQL,1,2,2,2
LABCMVQL,1,3,1,1
LABCMVQL,1,4,1,0
LABCMVQL,2,0,300,254
LABCMVQL,2,1,24,19
LABCMVQL,2,2,2,2
LABCMVQL,2,3,1,1
LABCMVQL,2,4,1,0
LABCMVQL,4,0,297,251
LABCMVQL,4,1,26,21
LABCMVQL,4,2,3,3
LABCMVQL,4,3,1,1
LABCMVQL,4,4,1,0
LABCMVQL,7,0,294,248
LABCMVQL,7,1,27,22
LABCMVQL,7,2,5,5
LABCMVQL,7,3,1,1
LABCMVQL,7,4,1,0
LABCMVQL,30,0,288,242
LABCMVQL,30,1,28,23
LABCMVQL,30,2,6,6
LABCMVQL,30,3,2,2
LABCMVQL,30,4,1,1
LABCMVQL,30,5,3,2
LABCMVQL,90,0,280,236
LABCMVQL,90,1,35,28
LABCMVQL,90,2,6,6
LABCMVQL,90,3,3,3
LABCMVQL,90,4,1,1
LABCMVQL,90,5,3,2
LABCMVQT,1,0,1710,1206
LABCMVQT,1,1,88,79
LABCMVQT,1,2,7,7
LABCMVQT,2,0,1655,1155
LABCMVQT,2,1,122,110
LABCMVQT,2,2,26,25
LABCMVQT,2,3,2,2
LABCMVQT,4,0,1574,1080
LABCMVQT,4,1,142,125
LABCMVQT,4,2,50,49
LABCMVQT,4,3,33,32
LABCMVQT,4,4,6,6
LABCMVQT,7,0,1423,955
LABCMVQT,7,1,260,219
LABCMVQT,7,2,60,57
LABCMVQT,7,3,29,28
LABCMVQT,7,4,18,18
LABCMVQT,7,5,15,15
LABCMVQT,30,0,1201,777
LABCMVQT,30,1,272,225
LABCMVQT,30,2,127,107
LABCMVQT,30,3,81,71
LABCMVQT,30,4,58,51
LABCMVQT,30,5,66,61
LABCMVQT,90,0,1127,721
LABCMVQT,90,1,294,238
LABCMVQT,90,2,134,110
LABCMVQT,90,3,81,69
LABCMVQT,90,4,51,47
LABCMVQT,90,5,118,107
LABCMVRC,1,0,19,17
LABCMVRC,1,1,2,2
LABCMVRC,2,0,19,17
LABCMVRC,2,1,2,2
LABCMVRC,4,0,19,17
LABCMVRC,4,1,2,2
LABCMVRC,7,0,19,17
LABCMVRC,7,1,2,2
LABCMVRC,30,0,18,16
LABCMVRC,30,1,3,3
LABCMVRC,90,0,18,16
LABCMVRC,90,1,3,3
LABCMVRO,1,0,291,216
LABCMVRO,1,1,26,25
LABCMVRO,1,2,2,1
LABCMVRO,2,0,290,215
LABCMVRO,2,1,26,25
LABCMVRO,2,2,3,2
LABCMVRO,4,0,288,214
LABCMVRO,4,1,28,26
LABCMVRO,4,2,3,2
LABCMVRO,7,0,284,211
LABCMVRO,7,1,30,27
LABCMVRO,7,2,4,3
LABCMVRO,7,3,1,1
LABCMVRO,30,0,267,198
LABCMVRO,30,1,43,37
LABCMVRO,30,2,7,6
LABCMVRO,30,3,1,1
LABCMVRO,30,4,1,0
LABCMVRO,90,0,258,190
LABCMVRO,90,1,48,41
LABCMVRO,90,2,9,8
LABCMVRO,90,3,3,3
LABCMVRO,90,4,1,0
LABCO2,1,0,269,226
LABCO2,1,1,4,4
LABCO2,1,2,2,2
LABCO2,1,3,3,3
LABCO2,2,0,266,223
LABCO2,2,1,7,7
LABCO2,2,2,2,2
LABCO2,2,3,2,2
LABCO2,2,4,1,1
LABCO2,4,0,263,221
LABCO2,4,1,9,8
LABCO2,4,2,3,3
LABCO2,4,3,2,2
LABCO2,4,4,1,1
LABCO2,7,0,262,220
LABCO2,7,1,10,9
LABCO2,7,2,3,3
LABCO2,7,3,2,2
LABCO2,7,4,1,1
LABCO2,30,0,258,216
LABCO2,30,1,14,13
LABCO2,30,2,3,3
LABCO2,30,3,2,2
LABCO2,30,4,1,1
LABCO2,90,0,257,215
LABCO2,90,1,15,14
LABCO2,90,2,3,3
LABCO2,90,3,2,2
LABCO2,90,4,1,1
LABCOHB,1,0,53,41
LABCOHB,1,1,3,3
LABCOHB,2,0,53,41
LABCOHB,2,1,3,3
LABCOHB,4,0,53,41
LABCOHB,4,1,3,3
LABCOHB,7,0,53,41
LABCOHB,7,1,3,3
LABCOHB,30,0,53,41
LABCOHB,30,1,3,3
LABCOHB,90,0,53,41
LABCOHB,90,1,3,3
LABCORT,1,0,4193,2909
LABCORT,1,1,774,519
LABCORT,1,2,142,94
LABCORT,1,3,28,22
LABCORT,1,4,7,5
LABCORT,1,5,6,4
LABCORT,2,0,4035,2788
LABCORT,2,1,841,580
LABCORT,2,2,214,140
LABCORT,2,3,43,32
LABCORT,2,4,9,8
LABCORT,2,5,8,5
LABCORT,4,0,3965,2734
LABCORT,4,1,846,588
LABCORT,4,2,245,161
LABCORT,4,3,63,48
LABCORT,4,4,23,17
LABCORT,4,5,8,5
LABCORT,7,0,3928,2706
LABCORT,7,1,854,590
LABCORT,7,2,258,172
LABCORT,7,3,71,56
LABCORT,7,4,26,20
LABCORT,7,5,13,9
LABCORT,30,0,3836,2627
LABCORT,30,1,884,618
LABCORT,30,2,287,199
LABCORT,30,3,89,67
LABCORT,30,4,32,26
LABCORT,30,5,22,16
LABCORT,90,0,3776,2578
LABCORT,90,1,906,641
LABCORT,90,2,308,212
LABCORT,90,3,95,72
LABCORT,90,4,38,29
LABCORT,90,5,27,21
LABCORTS,1,0,662,374
LABCORTS,1,1,119,91
LABCORTS,1,2,25,15
LABCORTS,1,3,20,16
LABCORTS,1,4,13,11
LABCORTS,1,5,1,1
LABCORTS,2,0,586,314
LABCORTS,2,1,164,126
LABCORTS,2,2,51,36
LABCORTS,2,3,13,8
LABCORTS,2,4,5,5
LABCORTS,2,5,21,19
LABCORTS,4,0,580,309
LABCORTS,4,1,147,112
LABCORTS,4,2,60,44
LABCORTS,4,3,25,17
LABCORTS,4,4,6,6
LABCORTS,4,5,22,20
LABCORTS,7,0,579,308
LABCORTS,7,1,148,113
LABCORTS,7,2,60,44
LABCORTS,7,3,24,16
LABCORTS,7,4,7,7
LABCORTS,7,5,22,20
LABCORTS,30,0,577,306
LABCORTS,30,1,149,114
LABCORTS,30,2,61,45
LABCORTS,30,3,24,16
LABCORTS,30,4,7,7
LABCORTS,30,5,22,20
LABCORTS,90,0,577,306
LABCORTS,90,1,149,114
LABCORTS,90,2,61,45
LABCORTS,90,3,24,16
LABCORTS,90,4,7,7
LABCORTS,90,5,22,20
LABCOXPNL,1,0,66,63
LABCOXPNL,2,0,66,63
LABCOXPNL,4,0,65,62
LABCOXPNL,4,1,1,1
LABCOXPNL,7,0,62,59
LABCOXPNL,7,1,4,4
LABCOXPNL,30,0,62,59
LABCOXPNL,30,1,3,3
LABCOXPNL,30,2,1,1
LABCOXPNL,90,0,62,59
LABCOXPNL,90,1,3,3
LABCOXPNL,90,2,1,1
LABCR,1,0,1546,693
LABCR,1,1,78,74
LABCR,1,2,7,7
LABCR,1,3,3,3
LABCR,2,0,1495,644
LABCR,2,1,88,83
LABCR,2,2,42,41
LABCR,2,3,4,4
LABCR,2,4,4,4
LABCR,2,5,1,1
LABCR,4,0,1477,630
LABCR,4,1,58,50
LABCR,4,2,28,26
LABCR,4,3,38,38
LABCR,4,4,29,29
LABCR,4,5,4,4
LABCR,7,0,1468,621
LABCR,7,1,60,52
LABCR,7,2,20,18
LABCR,7,3,11,11
LABCR,7,4,9,9
LABCR,7,5,66,66
LABCR,30,0,1451,608
LABCR,30,1,72,62
LABCR,30,2,23,19
LABCR,30,3,7,7
LABCR,30,4,6,6
LABCR,30,5,75,75
LABCR,90,0,1446,604
LABCR,90,1,74,64
LABCR,90,2,25,21
LABCR,90,3,8,7
LABCR,90,4,6,6
LABCR,90,5,75,75
LABCRCL,1,0,451,111
LABCRCL,1,1,4,3
LABCRCL,2,0,449,111
LABCRCL,2,1,6,3
LABCRCL,4,0,448,110
LABCRCL,4,1,7,4
LABCRCL,7,0,448,110
LABCRCL,7,1,7,4
LABCRCL,30,0,446,110
LABCRCL,30,1,9,4
LABCRCL,90,0,446,110
LABCRCL,90,1,9,4
LABCRDABG,1,0,8,7
LABCRDABG,2,0,8,7
LABCRDABG,4,0,8,7
LABCRDABG,7,0,8,7
LABCRDABG,30,0,8,7
LABCRDABG,90,0,8,7
LABCRDVBG,1,0,11,10
LABCRDVBG,2,0,11,10
LABCRDVBG,4,0,11,10
LABCRDVBG,7,0,11,10
LABCRDVBG,30,0,11,10
LABCRDVBG,90,0,11,10
LABCRFA,1,0,100,98
LABCRFA,1,1,5,5
LABCRFA,1,2,2,2
LABCRFA,1,3,1,1
LABCRFA,2,0,99,97
LABCRFA,2,1,6,6
LABCRFA,2,2,2,2
LABCRFA,2,3,1,1
LABCRFA,4,0,99,97
LABCRFA,4,1,6,6
LABCRFA,4,2,2,2
LABCRFA,4,3,1,1
LABCRFA,7,0,96,94
LABCRFA,7,1,8,8
LABCRFA,7,2,3,3
LABCRFA,7,3,1,1
LABCRFA,30,0,95,93
LABCRFA,30,1,9,9
LABCRFA,30,2,3,3
LABCRFA,30,3,1,1
LABCRFA,90,0,93,91
LABCRFA,90,1,11,11
LABCRFA,90,2,3,3
LABCRFA,90,3,1,1
LABCRP,1,0,15249,2331
LABCRP,1,1,185,132
LABCRP,1,2,2,2
LABCRP,1,3,1,1
LABCRP,1,4,2,2
LABCRP,2,0,15130,2241
LABCRP,2,1,268,195
LABCRP,2,2,38,29
LABCRP,2,3,1,1
LABCRP,2,4,1,1
LABCRP,2,5,1,1
LABCRP,4,0,14903,2092
LABCRP,4,1,437,295
LABCRP,4,2,50,40
LABCRP,4,3,34,30
LABCRP,4,4,14,10
LABCRP,4,5,1,1
LABCRP,7,0,14780,2014
LABCRP,7,1,475,313
LABCRP,7,2,125,93
LABCRP,7,3,26,23
LABCRP,7,4,17,14
LABCRP,7,5,16,11
LABCRP,30,0,14661,1948
LABCRP,30,1,479,297
LABCRP,30,2,147,108
LABCRP,30,3,74,56
LABCRP,30,4,46,37
LABCRP,30,5,32,22
LABCRP,90,0,14608,1932
LABCRP,90,1,514,303
LABCRP,90,2,157,114
LABCRP,90,3,78,60
LABCRP,90,4,41,31
LABCRP,90,5,41,28
LABCRPLB,1,0,760,710
LABCRPLB,1,1,32,25
LABCRPLB,1,2,1,1
LABCRPLB,2,0,748,698
LABCRPLB,2,1,43,36
LABCRPLB,2,2,2,2
LABCRPLB,4,0,743,694
LABCRPLB,4,1,47,39
LABCRPLB,4,2,2,2
LABCRPLB,4,3,1,1
LABCRPLB,7,0,737,691
LABCRPLB,7,1,53,42
LABCRPLB,7,2,2,2
LABCRPLB,7,3,1,1
LABCRPLB,30,0,730,686
LABCRPLB,30,1,59,46
LABCRPLB,30,2,3,3
LABCRPLB,30,3,1,1
LABCRPLB,90,0,710,667
LABCRPLB,90,1,74,60
LABCRPLB,90,2,7,7
LABCRPLB,90,3,2,2
LABCRPLC,1,0,639,601
LABCRPLC,1,1,22,19
LABCRPLC,1,2,2,2
LABCRPLC,2,0,617,580
LABCRPLC,2,1,40,36
LABCRPLC,2,2,5,5
LABCRPLC,2,3,1,1
LABCRPLC,4,0,583,547
LABCRPLC,4,1,51,46
LABCRPLC,4,2,15,15
LABCRPLC,4,3,12,12
LABCRPLC,4,4,1,1
LABCRPLC,4,5,1,1
LABCRPLC,7,0,564,529
LABCRPLC,7,1,50,45
LABCRPLC,7,2,23,23
LABCRPLC,7,3,9,8
LABCRPLC,7,4,7,7
LABCRPLC,7,5,10,10
LABCRPLC,30,0,514,481
LABCRPLC,30,1,67,61
LABCRPLC,30,2,19,19
LABCRPLC,30,3,11,10
LABCRPLC,30,4,6,6
LABCRPLC,30,5,46,45
LABCRPLC,90,0,504,471
LABCRPLC,90,1,73,67
LABCRPLC,90,2,16,16
LABCRPLC,90,3,11,10
LABCRPLC,90,4,6,6
LABCRPLC,90,5,53,52
LABCRPLFB,1,0,117,114
LABCRPLFB,1,1,5,5
LABCRPLFB,2,0,115,112
LABCRPLFB,2,1,7,7
LABCRPLFB,4,0,113,110
LABCRPLFB,4,1,9,9
LABCRPLFB,7,0,113,110
LABCRPLFB,7,1,9,9
LABCRPLFB,30,0,113,110
LABCRPLFB,30,1,9,9
LABCRPLFB,90,0,109,106
LABCRPLFB,90,1,13,13
LABCRPLFC,1,0,116,100
LABCRPLFC,1,1,3,3
LABCRPLFC,2,0,112,96
LABCRPLFC,2,1,6,6
LABCRPLFC,2,2,1,1
LABCRPLFC,4,0,110,95
LABCRPLFC,4,1,8,7
LABCRPLFC,4,2,1,1
LABCRPLFC,7,0,107,92
LABCRPLFC,7,1,10,9
LABCRPLFC,7,2,2,2
LABCRPLFC,30,0,103,88
LABCRPLFC,30,1,13,12
LABCRPLFC,30,2,3,3
LABCRPLFC,90,0,100,85
LABCRPLFC,90,1,14,14
LABCRPLFC,90,2,5,4
LABCRTINE,1,0,48,30
LABCRTINE,1,1,1,1
LABCRTINE,1,2,1,1
LABCRTINE,1,3,1,1
LABCRTINE,2,0,48,30
LABCRTINE,2,1,1,1
LABCRTINE,2,2,1,1
LABCRTINE,2,3,1,1
LABCRTINE,4,0,48,30
LABCRTINE,4,1,1,1
LABCRTINE,4,2,1,1
LABCRTINE,4,3,1,1
LABCRTINE,7,0,48,30
LABCRTINE,7,1,1,1
LABCRTINE,7,2,1,1
LABCRTINE,7,3,1,1
LABCRTINE,30,0,48,30
LABCRTINE,30,1,1,1
LABCRTINE,30,2,1,1
LABCRTINE,30,3,1,1
LABCRTINE,90,0,48,30
LABCRTINE,90,1,1,1
LABCRTINE,90,2,1,1
LABCRTINE,90,3,1,1
LABCRYEIA,1,0,39,38
LABCRYEIA,1,1,1,1
LABCRYEIA,2,0,38,37
LABCRYEIA,2,1,2,2
LABCRYEIA,4,0,38,37
LABCRYEIA,4,1,2,2
LABCRYEIA,7,0,38,37
LABCRYEIA,7,1,2,2
LABCRYEIA,30,0,38,37
LABCRYEIA,30,1,2,2
LABCRYEIA,90,0,38,37
LABCRYEIA,90,1,2,2
LABCRYO,1,0,202,190
LABCRYO,1,1,3,2
LABCRYO,2,0,201,189
LABCRYO,2,1,4,3
LABCRYO,4,0,196,184
LABCRYO,4,1,9,8
LABCRYO,7,0,195,183
LABCRYO,7,1,10,9
LABCRYO,30,0,192,180
LABCRYO,30,1,11,10
LABCRYO,30,2,2,2
LABCRYO,90,0,186,175
LABCRYO,90,1,15,14
LABCRYO,90,2,4,3
LABCRYST,1,0,368,187
LABCRYST,1,1,24,13
LABCRYST,1,2,2,1
LABCRYST,2,0,366,186
LABCRYST,2,1,26,14
LABCRYST,2,2,2,1
LABCRYST,4,0,365,185
LABCRYST,4,1,27,15
LABCRYST,4,2,2,1
LABCRYST,7,0,363,184
LABCRYST,7,1,29,16
LABCRYST,7,2,2,1
LABCRYST,30,0,360,182
LABCRYST,30,1,32,18
LABCRYST,30,2,2,1
LABCRYST,90,0,358,181
LABCRYST,90,1,33,19
LABCRYST,90,2,3,1
LABCSFC,1,0,3003,2885
LABCSFC,1,1,122,117
LABCSFC,1,2,13,13
LABCSFC,1,3,2,2
LABCSFC,2,0,2812,2702
LABCSFC,2,1,285,272
LABCSFC,2,2,36,36
LABCSFC,2,3,7,7
LABCSFC,4,0,2502,2401
LABCSFC,4,1,468,451
